Position,P0_A,P0_C,P0_G,P0_T,P0_Coverage,P0_Entropy,P5_A,P5_C,P5_G,P5_T,P5_Coverage,P5_Entropy,P7_A,P7_C,P7_G,P7_T,P7_Coverage,P7_Entropy,P10_A,P10_C,P10_G,P10_T,P10_Coverage,P10_Entropy,P15_A,P15_C,P15_G,P15_T,P15_Coverage,P15_Entropy,P18_A,P18_C,P18_G,P18_T,P18_Coverage,P18_Entropy,P20_A,P20_C,P20_G,P20_T,P20_Coverage,P20_Entropy,R2_P20_A,R2_P20_C,R2_P20_G,R2_P20_T,R2_P20_Coverage,R2_P20_Entropy,R3_P20_A,R3_P20_C,R3_P20_G,R3_P20_T,R3_P20_Coverage,R3_P20_Entropy,R4_P20_A,R4_P20_C,R4_P20_G,R4_P20_T,R4_P20_Coverage,R4_P20_Entropy,Group
6401,99.71,0.02,0.21,0.06,311188,0.03,99.85,0.03,0.08,0.05,317589,0.02,99.89,0.02,0.05,0.03,161470,0.01,99.79,0.02,0.16,0.03,149437,0.02,99.87,0.02,0.08,0.03,166973,0.02,99.84,0.02,0.1,0.04,226622,0.02,99.79,0.03,0.13,0.06,247521,0.02,99.84,0.02,0.09,0.05,335355,0.02,99.84,0.03,0.09,0.04,77465,0.02,99.82,0.03,0.1,0.05,272225,0.02,R1_Ribp_UVm
6402,99.55,0.03,0.35,0.07,310420,0.05,99.69,0.03,0.21,0.06,316831,0.03,99.89,0.01,0.09,0.01,161540,0.01,99.74,0.01,0.22,0.02,149525,0.03,99.84,0.01,0.13,0.01,167063,0.02,99.83,0.02,0.13,0.02,226740,0.02,99.59,0.04,0.3,0.07,246860,0.04,99.66,0.04,0.24,0.06,334622,0.04,99.81,0.02,0.16,0.01,77512,0.02,99.66,0.03,0.25,0.06,271531,0.04,R1_Ribp_UVm
6403,0.03,99.5,0.02,0.45,311108,0.05,0.03,99.76,0.02,0.2,317426,0.03,0.02,99.74,0.01,0.24,161595,0.03,0.03,99.82,0.01,0.14,149583,0.02,0.01,99.82,0.01,0.16,167132,0.02,0.02,99.76,0.01,0.21,226827,0.03,0.04,99.68,0.01,0.27,247328,0.03,0.03,99.8,0.02,0.16,335312,0.02,0.02,99.69,0,0.28,77537,0.03,0.03,99.49,0.02,0.46,272054,0.05,R1_Ribp_UVm
6404,0.12,0.2,0.11,99.57,311207,0.05,0.1,0.15,0.11,99.64,317501,0.04,0.01,0.1,0.01,99.88,161633,0.01,0.03,0.14,0.01,99.82,149646,0.02,0.01,0.16,0.01,99.81,167215,0.02,0.01,0.22,0.01,99.76,226917,0.03,0.11,0.29,0.11,99.49,247376,0.05,0.11,0.13,0.12,99.64,335379,0.04,0.02,0.15,0.01,99.82,77569,0.02,0.1,0.14,0.11,99.65,272084,0.04,R1_Ribp_UVm
6405,0.02,0.11,0.01,99.86,311931,0.02,0.01,0.04,0.02,99.93,318144,0.01,0.01,0.03,0.01,99.95,161713,0.01,0.01,0.08,0.01,99.9,149741,0.01,0.01,0.06,0,99.93,167321,0.01,0.01,0.06,0.01,99.93,227069,0.01,0.01,0.08,0.01,99.9,247876,0.01,0.01,0.05,0.01,99.93,336100,0.01,0.01,0.06,0.01,99.93,77619,0.01,0.01,0.06,0.01,99.91,272612,0.01,R1_Ribp_UVm
6406,99.66,0.05,0.24,0.05,312114,0.04,99.7,0.06,0.19,0.05,318306,0.03,99.88,0.02,0.08,0.02,161786,0.01,99.81,0.02,0.13,0.03,149826,0.02,99.78,0.03,0.18,0.02,167412,0.02,99.8,0.02,0.15,0.02,227213,0.02,99.57,0.06,0.31,0.06,247972,0.04,99.69,0.05,0.21,0.05,336288,0.03,99.87,0.02,0.08,0.02,77666,0.02,99.26,0.05,0.63,0.05,272710,0.07,R1_Ribp_UVm
6407,0.05,99.66,0.12,0.16,312318,0.04,0.06,99.68,0.13,0.13,318471,0.04,0.03,99.92,0.01,0.05,161850,0.01,0.02,99.89,0.01,0.07,149889,0.01,0.02,99.91,0.01,0.06,167514,0.01,0.02,99.9,0.01,0.07,227363,0.01,0.06,99.67,0.15,0.13,248076,0.04,0.06,99.68,0.14,0.13,336486,0.04,0.04,99.89,0.01,0.07,77712,0.01,0.06,99.68,0.12,0.13,272856,0.04,R1_Ribp_UVm
6408,0.1,99.55,0.11,0.24,312546,0.05,0.1,99.63,0.11,0.17,318663,0.04,0.05,99.86,0.01,0.08,161937,0.02,0.05,99.81,0.02,0.11,149956,0.02,0.05,99.84,0.02,0.09,167602,0.02,0.05,99.84,0.02,0.1,227482,0.02,0.09,99.57,0.13,0.21,248192,0.05,0.1,99.55,0.14,0.21,336676,0.05,0.05,99.84,0.02,0.08,77755,0.02,0.09,99.57,0.14,0.2,272977,0.05,R1_Ribp_UVm
6409,21.76,0.02,78.15,0.07,312204,0.77,71.97,0.03,27.95,0.05,318345,0.86,73.79,0.03,26.15,0.03,162000,0.84,98.8,0.03,1.13,0.04,150000,0.1,98.03,0.03,1.89,0.05,167665,0.15,97.75,0.04,2.15,0.06,227581,0.16,97.62,0.04,2.28,0.07,247915,0.17,91.22,0.03,8.7,0.05,336365,0.44,96.3,0.03,3.64,0.03,77786,0.23,99.7,0.03,0.21,0.06,272698,0.03,R1_Ribp_UVm
6410,99.73,0.04,0.18,0.05,311857,0.03,99.82,0.05,0.09,0.04,318026,0.02,99.86,0.04,0.07,0.04,162084,0.02,99.84,0.03,0.1,0.03,150101,0.02,99.86,0.03,0.09,0.03,167766,0.02,99.84,0.04,0.09,0.03,227714,0.02,99.81,0.04,0.11,0.04,247609,0.02,99.82,0.05,0.1,0.03,336029,0.02,99.85,0.03,0.09,0.03,77837,0.02,99.81,0.05,0.1,0.04,272425,0.02,R1_Ribp_UVm
6411,0.03,0.14,0.03,99.79,313081,0.02,0.03,0.11,0.03,99.82,319118,0.02,0.02,0.1,0.03,99.84,162166,0.02,0.03,0.09,0.03,99.84,150165,0.02,0.02,0.07,0.03,99.87,167842,0.02,0.02,0.1,0.03,99.85,227879,0.02,0.03,0.1,0.03,99.84,248485,0.02,0.03,0.08,0.04,99.85,337225,0.02,0.03,0.08,0.03,99.86,77879,0.02,0.03,0.07,0.02,99.87,273359,0.02,R1_Ribp_UVm
6412,0.19,0.07,99.65,0.09,313253,0.04,0.15,0.08,99.68,0.09,319260,0.04,0.05,0.01,99.89,0.05,162246,0.01,0.09,0.02,99.84,0.06,150227,0.02,0.08,0.02,99.83,0.07,167908,0.02,0.09,0.02,99.83,0.06,228012,0.02,0.18,0.08,99.66,0.09,248585,0.04,0.17,0.08,99.68,0.07,337390,0.04,0.11,0.02,99.82,0.05,77926,0.02,0.17,0.08,99.67,0.09,273477,0.04,R1_Ribp_UVm
6413,0.11,0.02,99.82,0.05,313459,0.02,0.08,0.02,99.84,0.06,319433,0.02,0.05,0.01,99.9,0.04,162342,0.01,0.06,0.02,99.89,0.03,150322,0.01,0.08,0.01,99.86,0.04,167993,0.02,0.06,0.01,99.89,0.04,228146,0.01,0.08,0.02,99.82,0.07,248685,0.02,0.08,0.02,99.84,0.06,337609,0.02,0.09,0.01,99.86,0.04,77964,0.02,0.07,0.02,99.85,0.06,273642,0.02,R1_Ribp_UVm
6414,0.12,0.23,0.07,99.58,313674,0.04,0.11,0.23,0.06,99.59,319593,0.04,0.03,0.15,0.04,99.79,162430,0.02,0.03,0.15,0.03,99.79,150397,0.02,0.03,0.12,0.04,99.81,168083,0.02,0.04,0.13,0.04,99.8,228278,0.02,0.13,0.22,0.07,99.59,248787,0.04,0.11,0.17,0.06,99.66,337877,0.04,0.04,0.12,0.04,99.8,78024,0.02,0.11,0.18,0.05,99.66,273799,0.04,R1_Ribp_UVm
6415,0.47,0.02,99.47,0.04,313869,0.05,0.09,0.01,99.84,0.05,319751,0.02,0.07,0.01,99.89,0.02,162526,0.01,0.1,0.02,99.85,0.03,150466,0.02,0.15,0.01,99.8,0.04,168159,0.02,0.14,0.02,99.81,0.04,228385,0.02,0.12,0.02,99.8,0.05,248875,0.02,0.1,0.01,99.82,0.07,338070,0.02,0.11,0.01,99.84,0.04,78068,0.02,0.08,0.03,99.84,0.05,273918,0.02,R1_Ribp_UVm
6416,99.66,0.03,0.24,0.07,314058,0.04,99.74,0.06,0.16,0.04,319933,0.03,99.79,0.05,0.13,0.03,162610,0.02,99.71,0.03,0.21,0.05,150532,0.03,99.79,0.04,0.15,0.03,168254,0.02,99.78,0.03,0.15,0.03,228495,0.02,99.69,0.04,0.2,0.06,248985,0.03,99.78,0.04,0.14,0.04,338275,0.03,99.77,0.03,0.16,0.04,78107,0.03,99.76,0.04,0.14,0.06,274040,0.03,R1_Ribp_UVm
6417,0.08,99.68,0.12,0.12,314249,0.04,0.08,99.71,0.13,0.08,320073,0.03,0.03,99.92,0.01,0.03,162711,0.01,0.02,99.91,0.01,0.05,150598,0.01,0.03,99.91,0.02,0.04,168342,0.01,0.03,99.89,0.02,0.06,228604,0.01,0.1,99.66,0.14,0.11,249099,0.04,0.08,99.7,0.14,0.08,338445,0.03,0.04,99.9,0.02,0.05,78155,0.01,0.08,99.72,0.12,0.08,274183,0.03,R1_Ribp_UVm
6418,0.05,0.27,0.05,99.62,314458,0.04,0.04,0.24,0.06,99.66,320242,0.04,0.05,0.17,0.05,99.73,162814,0.03,0.06,0.2,0.06,99.69,150662,0.03,0.04,0.15,0.04,99.77,168420,0.03,0.04,0.14,0.06,99.76,228742,0.03,0.05,0.17,0.07,99.71,249207,0.03,0.06,0.14,0.06,99.75,338676,0.03,0.05,0.14,0.04,99.76,78204,0.03,0.04,0.16,0.05,99.75,274343,0.03,R1_Ribp_UVm
6419,0.11,0.26,0.18,99.45,314623,0.06,0.1,0.22,0.2,99.48,320411,0.06,0.03,0.06,0.05,99.85,162891,0.02,0.03,0.08,0.05,99.84,150726,0.02,0.04,0.07,0.05,99.85,168514,0.02,0.04,0.08,0.05,99.84,228860,0.02,0.13,0.27,0.21,99.38,249292,0.06,0.1,0.22,0.18,99.5,338875,0.05,0.04,0.08,0.03,99.85,78256,0.02,0.11,0.23,0.19,99.47,274466,0.06,R1_Ribp_UVm
6420,99.79,0.04,0.12,0.05,314847,0.03,99.83,0.05,0.07,0.05,320598,0.02,99.89,0.03,0.05,0.04,162966,0.01,99.85,0.03,0.09,0.04,150798,0.02,99.87,0.02,0.06,0.04,168612,0.02,99.84,0.03,0.09,0.04,229001,0.02,99.78,0.05,0.11,0.07,249415,0.03,99.81,0.05,0.08,0.06,339089,0.02,99.85,0.02,0.08,0.05,78307,0.02,99.81,0.05,0.08,0.05,274611,0.02,R1_Ribp_UVm
6421,0.03,0.22,0.03,99.72,315060,0.03,0.03,1.1,0.03,98.84,320783,0.1,0.03,0.92,0.03,99.03,163037,0.08,0.02,0.75,0.02,99.2,150884,0.07,0.02,0.19,0.03,99.76,168706,0.03,0.03,0.17,0.03,99.77,229185,0.03,0.03,0.19,0.04,99.75,249550,0.03,0.02,0.15,0.03,99.79,339369,0.02,0.03,0.17,0.03,99.76,78385,0.03,0.03,0.34,0.03,99.59,274759,0.04,R1_Ribp_UVm
6422,0.18,0.07,99.69,0.06,315288,0.03,0.11,0.08,99.73,0.08,320968,0.03,0.04,0.01,99.91,0.03,163134,0.01,0.06,0.01,99.88,0.04,150974,0.01,0.07,0.01,99.88,0.04,168841,0.02,0.06,0.01,99.89,0.04,229347,0.01,0.14,0.08,99.7,0.08,249670,0.03,0.13,0.07,99.74,0.06,339641,0.03,0.08,0.01,99.88,0.03,78459,0.02,0.13,0.08,99.71,0.07,274896,0.03,R1_Ribp_UVm
6423,0.07,0.23,0.06,99.65,315621,0.04,0.04,0.17,0.05,99.74,321244,0.03,0.04,0.14,0.05,99.78,163261,0.03,0.05,0.19,0.05,99.71,151081,0.03,0.03,0.12,0.06,99.79,168992,0.03,0.04,0.14,0.05,99.77,229568,0.03,0.05,0.19,0.06,99.71,249849,0.03,0.04,0.15,0.05,99.76,340000,0.03,0.03,0.11,0.05,99.8,78533,0.02,0.05,0.15,0.05,99.76,275103,0.03,R1_Ribp_UVm
6424,0.24,0.09,99.59,0.07,315917,0.04,0.11,0.09,99.73,0.08,321514,0.03,0.05,0.01,99.9,0.04,163397,0.01,0.08,0.01,99.85,0.06,151209,0.02,0.08,0.01,99.85,0.06,169142,0.02,0.06,0.02,99.87,0.06,229774,0.02,0.14,0.1,99.67,0.09,250002,0.04,0.12,0.09,99.73,0.06,340312,0.03,0.15,0.01,99.81,0.04,78588,0.02,0.19,0.09,99.65,0.07,275293,0.04,R1_Ribp_UVm
6425,99.64,0.04,0.26,0.06,316225,0.04,99.75,0.05,0.17,0.03,321758,0.03,99.8,0.03,0.15,0.02,163531,0.02,99.75,0.03,0.2,0.02,151282,0.03,99.79,0.03,0.15,0.03,169303,0.02,99.81,0.04,0.13,0.02,230005,0.02,99.69,0.05,0.2,0.05,250190,0.03,99.76,0.04,0.16,0.04,340638,0.03,99.79,0.03,0.15,0.03,78675,0.02,99.76,0.05,0.16,0.04,275533,0.03,R1_Ribp_UVm
6426,99.53,0.08,0.29,0.1,316479,0.05,99.67,0.08,0.15,0.1,321966,0.04,99.93,0.03,0.03,0.01,163650,0.01,99.79,0.03,0.16,0.02,151395,0.02,99.9,0.02,0.06,0.02,169422,0.01,99.87,0.03,0.08,0.03,230189,0.02,99.59,0.08,0.21,0.11,250320,0.04,99.64,0.09,0.17,0.1,340876,0.04,99.85,0.03,0.1,0.01,78755,0.02,99.64,0.08,0.18,0.1,275699,0.04,R1_Ribp_UVm
6427,99.66,0.03,0.27,0.04,316754,0.04,99.76,0.03,0.18,0.03,322235,0.03,99.8,0.02,0.16,0.02,163786,0.02,99.68,0.03,0.27,0.03,151528,0.03,99.8,0.02,0.16,0.02,169549,0.02,99.75,0.02,0.2,0.03,230368,0.03,99.66,0.03,0.27,0.03,250489,0.04,99.74,0.03,0.21,0.03,341166,0.03,99.7,0.02,0.26,0.02,78832,0.03,99.75,0.03,0.19,0.03,275898,0.03,R1_Ribp_UVm
6428,0.11,0.06,99.74,0.09,316978,0.03,0.08,0.06,99.76,0.1,322431,0.03,0.08,0.01,99.87,0.04,163888,0.02,0.08,0.01,99.85,0.05,151611,0.02,0.05,0.01,99.91,0.03,169685,0.01,0.07,0.01,99.87,0.05,230562,0.02,0.11,0.07,99.72,0.1,250602,0.03,0.09,0.07,99.75,0.09,341412,0.03,0.08,0.01,99.87,0.04,78872,0.02,0.09,0.06,99.75,0.1,276082,0.03,R1_Ribp_UVm
6429,99.69,0.03,0.23,0.04,317230,0.03,99.8,0.03,0.14,0.03,322626,0.02,99.8,0.03,0.12,0.04,163997,0.02,99.75,0.03,0.19,0.02,151708,0.03,99.8,0.02,0.15,0.03,169848,0.02,99.79,0.03,0.15,0.03,230727,0.02,99.72,0.04,0.2,0.04,250742,0.03,99.79,0.03,0.15,0.03,341679,0.02,99.81,0.03,0.15,0.02,78928,0.02,99.78,0.03,0.15,0.04,276263,0.03,R1_Ribp_UVm
6430,0.02,0.18,0.04,99.76,317460,0.03,0.02,0.11,0.03,99.85,322830,0.02,0.02,0.1,0.02,99.87,164128,0.02,0.02,0.17,0.03,99.78,151804,0.02,0.02,0.11,0.02,99.85,169978,0.02,0.01,0.11,0.03,99.85,230946,0.02,0.02,0.13,0.02,99.82,250895,0.02,0.01,0.09,0.03,99.87,341964,0.02,0.01,0.12,0.03,99.84,78989,0.02,0.02,0.11,0.03,99.85,276459,0.02,R1_Ribp_UVm
6431,0.16,0.13,99.65,0.06,317800,0.04,0.12,0.15,99.66,0.07,323137,0.04,0.07,0.01,99.89,0.03,164251,0.01,0.1,0.02,99.84,0.04,151947,0.02,0.1,0.01,99.84,0.05,170126,0.02,0.1,0.01,99.84,0.05,231129,0.02,0.16,0.15,99.62,0.07,251070,0.04,0.13,0.13,99.68,0.06,342289,0.04,0.09,0.01,99.86,0.04,79053,0.02,0.14,0.13,99.67,0.06,276648,0.04,R1_Ribp_UVm
6432,99.71,0.05,0.19,0.06,318160,0.03,99.8,0.04,0.14,0.02,323408,0.02,99.87,0.02,0.1,0.01,164419,0.02,99.78,0.04,0.16,0.03,152063,0.02,99.84,0.02,0.12,0.02,170304,0.02,99.81,0.03,0.13,0.03,231409,0.02,99.74,0.05,0.18,0.03,251283,0.03,99.79,0.04,0.14,0.03,342697,0.02,99.81,0.03,0.14,0.02,79124,0.02,99.79,0.04,0.14,0.03,276939,0.02,R1_Ribp_UVm
6433,99.43,0.05,0.44,0.08,318509,0.06,99.55,0.06,0.32,0.07,323681,0.05,99.78,0.04,0.17,0.01,164572,0.02,99.68,0.03,0.27,0.02,152155,0.03,99.67,0.03,0.28,0.02,170434,0.03,99.7,0.03,0.25,0.02,231612,0.03,99.4,0.07,0.45,0.08,251448,0.06,99.59,0.06,0.28,0.07,343011,0.04,99.72,0.04,0.23,0.01,79193,0.03,99.56,0.06,0.31,0.07,277160,0.05,R1_Ribp_UVm
6434,0.04,99.83,0.03,0.1,318879,0.02,0.03,99.88,0.04,0.05,323989,0.02,0.03,99.93,0.01,0.03,164707,0.01,0.02,99.91,0.02,0.05,152343,0.01,0.03,99.91,0.02,0.04,170634,0.01,0.03,99.9,0.02,0.05,231864,0.01,0.04,99.85,0.04,0.08,251675,0.02,0.03,99.88,0.03,0.06,343417,0.01,0.03,99.91,0.02,0.04,79302,0.01,0.03,99.86,0.04,0.07,277444,0.02,R1_Ribp_UVm
6435,0.05,0.15,0.06,99.74,319188,0.03,0.04,0.13,0.06,99.77,324264,0.03,0.04,0.11,0.04,99.8,164847,0.02,0.03,0.15,0.05,99.76,152478,0.03,0.04,0.09,0.05,99.82,170789,0.02,0.04,0.12,0.05,99.79,232096,0.03,0.04,0.13,0.06,99.77,251833,0.03,0.04,0.11,0.06,99.8,343742,0.02,0.04,0.12,0.06,99.78,79369,0.03,0.03,0.1,0.05,99.82,277643,0.02,R1_Ribp_UVm
6436,0.14,0.28,0.15,99.43,319563,0.06,0.1,0.2,0.15,99.55,324574,0.05,0.05,0.07,0.03,99.86,165011,0.02,0.07,0.1,0.03,99.81,152611,0.02,0.04,0.09,0.03,99.84,170912,0.02,0.05,0.1,0.03,99.82,232345,0.02,0.11,0.3,0.16,99.42,251973,0.06,0.09,0.21,0.16,99.55,344087,0.05,0.06,0.09,0.04,99.82,79439,0.02,0.1,0.24,0.15,99.51,277866,0.05,R1_Ribp_UVm
6437,99.73,0.03,0.2,0.04,319567,0.03,99.81,0.03,0.13,0.03,324266,0.02,99.85,0.03,0.1,0.02,164849,0.02,99.78,0.03,0.17,0.02,152526,0.03,99.85,0.03,0.1,0.02,170864,0.02,99.83,0.02,0.13,0.02,232105,0.02,99.78,0.03,0.15,0.04,251848,0.03,99.83,0.03,0.1,0.03,343969,0.02,99.84,0.02,0.11,0.03,79381,0.02,99.82,0.03,0.11,0.03,277663,0.02,R1_Ribp_UVm
6438,0.16,0.05,99.67,0.11,43650,0.04,0.14,0.05,99.71,0.11,49428,0.03,0.05,0.01,99.88,0.05,25810,0.02,0.14,0.01,99.79,0.05,21997,0.02,0.17,0.02,99.74,0.07,18718,0.03,0.14,0.02,99.76,0.08,39506,0.03,0.23,0.06,99.59,0.13,27459,0.04,0.13,0.05,99.73,0.09,44101,0.03,0.13,0.01,99.81,0.04,14215,0.02,0.15,0.06,99.7,0.1,43700,0.03,R1_Ribp_UVm
6439,0.27,0.07,99.58,0.08,37487,0.04,0.13,0.07,99.71,0.09,41217,0.03,0.08,0,99.88,0.03,21421,0.01,0.07,0.01,99.88,0.03,18181,0.01,0.24,0.02,99.7,0.05,15119,0.03,0.14,0.04,99.78,0.04,32535,0.03,0.24,0.12,99.55,0.09,22504,0.05,0.15,0.06,99.72,0.07,36716,0.03,0.06,0,99.84,0.1,12200,0.02,0.24,0.06,99.61,0.08,36986,0.04,R1_Ribp_UVm
6440,0.09,0.25,0.12,99.54,32122,0.05,0.08,0.3,0.08,99.53,31808,0.05,0.04,0.27,0.09,99.61,16204,0.04,0.08,0.2,0.06,99.66,14821,0.04,0.04,0.18,0.05,99.73,12679,0.03,0.11,0.21,0.12,99.57,24636,0.05,0.08,0.27,0.13,99.52,18199,0.05,0.06,0.2,0.1,99.65,30686,0.04,0.03,0.22,0.07,99.68,9625,0.04,0.09,0.18,0.11,99.62,28754,0.04,R1_Ribp_UVm
6441,0.06,99.77,0.05,0.12,26168,0.03,0.1,99.76,0.05,0.09,24141,0.03,0.01,99.94,0,0.05,11851,0.01,0.01,99.91,0.02,0.07,11909,0.01,0.04,99.89,0.02,0.06,10840,0.01,0.01,99.91,0.03,0.05,18952,0.01,0.04,99.83,0.03,0.09,14948,0.02,0.04,99.82,0.07,0.08,26009,0.02,0.03,99.84,0.01,0.12,7427,0.02,0.06,99.83,0.05,0.06,22408,0.02,R1_Ribp_UVm
6442,0.04,0.25,0.05,99.66,25649,0.04,0.05,0.27,0.04,99.64,22466,0.04,0.01,0.22,0.02,99.75,10928,0.03,0.01,0.23,0.02,99.74,11533,0.03,0.01,0.14,0.05,99.8,10711,0.02,0.05,0.27,0.03,99.65,18004,0.04,0.04,0.22,0.04,99.69,14698,0.03,0.05,0.21,0.03,99.72,25661,0.03,0.03,0.35,0.03,99.59,7116,0.04,0.07,0.18,0.05,99.71,21492,0.03,R1_Ribp_UVm
6443,0.22,0.05,99.67,0.05,25528,0.04,0.13,0.05,99.71,0.1,22184,0.03,0.07,0.04,99.82,0.07,10747,0.02,0.05,0.03,99.82,0.1,11335,0.02,0.13,0.05,99.79,0.04,10717,0.03,0.1,0.06,99.8,0.05,17847,0.02,0.14,0.03,99.75,0.08,14613,0.03,0.12,0.05,99.75,0.08,25654,0.03,0.08,0,99.87,0.04,7076,0.02,0.18,0.04,99.7,0.08,21269,0.03,R1_Ribp_UVm
6444,0.1,99.7,0.03,0.18,25633,0.03,0.05,99.82,0.05,0.08,22029,0.02,0.06,99.82,0.03,0.09,10630,0.02,0.04,99.88,0,0.08,11237,0.01,0.06,99.8,0,0.15,10860,0.02,0.09,99.79,0.03,0.1,17778,0.03,0.08,99.7,0.02,0.2,14695,0.03,0.07,99.76,0.02,0.15,25789,0.03,0.13,99.77,0.03,0.07,7084,0.03,0.1,99.71,0.05,0.14,21224,0.03,R1_Ribp_UVm
6445,99.66,0.03,0.23,0.08,25940,0.04,99.7,0.05,0.19,0.06,22200,0.03,99.85,0.04,0.1,0.01,10700,0.02,99.74,0.01,0.23,0.02,11257,0.03,99.79,0.01,0.17,0.03,11018,0.02,99.79,0.02,0.15,0.04,17924,0.02,99.64,0.03,0.24,0.1,14854,0.04,99.67,0.05,0.2,0.08,26138,0.04,99.79,0.01,0.15,0.04,7130,0.02,99.69,0.04,0.23,0.05,21299,0.03,R1_Ribp_UVm
6446,0.18,0.06,99.69,0.07,25939,0.03,0.09,0.01,99.82,0.09,22022,0.02,0.05,0.01,99.89,0.06,10612,0.01,0.05,0.01,99.87,0.07,11133,0.02,0.04,0.01,99.91,0.04,11114,0.01,0.06,0.01,99.89,0.04,17847,0.01,0.12,0.03,99.79,0.05,14793,0.02,0.11,0.04,99.76,0.09,26114,0.03,0.11,0.01,99.87,0,7034,0.01,0.08,0.02,99.83,0.08,21029,0.02,R1_Ribp_UVm
6447,99.67,0.02,0.2,0.11,26141,0.04,99.73,0.05,0.17,0.05,22194,0.03,99.91,0.04,0.04,0.02,10633,0.01,99.79,0.01,0.18,0.02,11120,0.02,99.84,0.04,0.08,0.04,11277,0.02,99.79,0.01,0.16,0.04,18080,0.02,99.72,0.03,0.19,0.06,15005,0.03,99.77,0.03,0.14,0.06,26463,0.03,99.77,0.03,0.17,0.03,7084,0.03,99.73,0.05,0.16,0.06,21185,0.03,R1_Ribp_UVm
6448,0.16,99.45,0.06,0.33,26461,0.06,0.17,99.52,0.06,0.26,22416,0.05,0.2,99.6,0.02,0.19,10763,0.04,0.11,99.58,0.02,0.29,10837,0.04,0.14,99.51,0,0.35,11433,0.05,0.12,99.62,0.01,0.26,18260,0.04,0.11,99.49,0.05,0.35,15218,0.05,0.16,99.6,0.07,0.17,26775,0.04,0.06,98.47,0.01,1.46,7116,0.12,0.16,99.65,0.07,0.12,21337,0.04,R1_Ribp_UVm
6449,99.72,0.05,0.2,0.04,26953,0.03,99.85,0.04,0.08,0.03,22787,0.02,99.84,0.04,0.12,0.01,11008,0.02,99.87,0.03,0.09,0.01,10807,0.02,99.89,0.02,0.09,0,11667,0.01,99.83,0.02,0.13,0.02,18536,0.02,99.76,0.03,0.14,0.07,15446,0.03,99.81,0.03,0.11,0.05,27218,0.02,99.81,0.03,0.14,0.03,7221,0.02,99.83,0.04,0.1,0.04,21608,0.02,R1_Ribp_UVm
6450,99.68,0.09,0.18,0.05,27288,0.04,99.8,0.08,0.07,0.05,23048,0.02,99.92,0.03,0.04,0.01,11151,0.01,99.8,0.02,0.14,0.05,10810,0.02,99.88,0.03,0.07,0.02,11815,0.01,99.85,0.03,0.11,0.01,18753,0.02,99.74,0.04,0.15,0.07,15659,0.03,99.75,0.06,0.13,0.06,27591,0.03,99.96,0,0.03,0.01,7299,0.01,99.67,0.09,0.17,0.07,21808,0.04,R1_Ribp_UVm
6451,99.67,0.06,0.21,0.06,27449,0.04,99.74,0.04,0.16,0.06,23079,0.03,99.8,0.05,0.13,0.02,11174,0.02,99.74,0.03,0.21,0.02,10827,0.03,99.76,0.02,0.2,0.02,11883,0.03,99.77,0.01,0.19,0.03,18807,0.03,99.63,0.06,0.25,0.06,15722,0.04,99.8,0.05,0.12,0.04,27722,0.02,99.79,0.05,0.12,0.03,7281,0.02,99.7,0.06,0.19,0.04,21828,0.03,R1_Ribp_UVm
6452,0.19,0.02,99.73,0.05,27824,0.03,0.04,0.03,99.85,0.07,23305,0.02,0.05,0.01,99.86,0.08,11311,0.02,0.13,0.01,99.84,0.03,10970,0.02,0.08,0.03,99.83,0.05,12064,0.02,0.09,0.01,99.9,0.01,19086,0.01,0.08,0.03,99.81,0.09,15938,0.02,0.09,0,99.86,0.05,28089,0.02,0.08,0,99.86,0.05,7373,0.02,2.51,0.03,97.41,0.05,22050,0.18,R1_Ribp_UVm
6453,0.1,0.21,0.06,99.64,28256,0.04,0.06,0.17,0.06,99.72,23601,0.03,0.03,0.06,0.03,99.88,11485,0.02,0.04,0.09,0.02,99.86,11134,0.02,0.03,0.1,0.11,99.76,12298,0.03,0.02,0.06,0.02,99.9,19335,0.01,0.05,0.19,0.15,99.62,16198,0.04,0.06,0.11,0.05,99.79,28553,0.03,0.03,0.07,0.09,99.81,7456,0.02,0.04,0.09,0.06,99.8,22322,0.02,R1_Ribp_UVm
6454,99.69,0.05,0.18,0.08,28599,0.03,99.75,0.03,0.18,0.04,23585,0.03,99.64,0.01,0.3,0.05,11600,0.04,99.76,0,0.24,0,11186,0.02,99.78,0.02,0.19,0.01,12452,0.02,99.77,0.02,0.18,0.04,19601,0.03,99.73,0.06,0.15,0.06,16357,0.03,99.69,0.04,0.22,0.04,28905,0.03,95.93,0.03,3.99,0.05,7547,0.25,99.76,0.06,0.12,0.06,22506,0.03,R1_Ribp_UVm
6455,0.31,0.02,99.58,0.09,23794,0.04,0.11,0.02,99.82,0.05,20479,0.02,0.07,0,99.9,0.03,10232,0.01,0.14,0,99.81,0.04,9050,0.02,0.07,0,99.87,0.06,10878,0.02,0.09,0.01,99.86,0.04,16009,0.02,0.07,0.02,99.77,0.14,13248,0.03,0.14,0.04,99.74,0.09,23901,0.03,0.03,0.03,99.9,0.03,5739,0.01,0.11,0.02,99.72,0.15,16959,0.03,R1_Ribp_UVm
