Position,P0_A,P0_C,P0_G,P0_T,P0_Coverage,P0_Entropy,P5_A,P5_C,P5_G,P5_T,P5_Coverage,P5_Entropy,P7_A,P7_C,P7_G,P7_T,P7_Coverage,P7_Entropy,P10_A,P10_C,P10_G,P10_T,P10_Coverage,P10_Entropy,P15_A,P15_C,P15_G,P15_T,P15_Coverage,P15_Entropy,P18_A,P18_C,P18_G,P18_T,P18_Coverage,P18_Entropy,P20_A,P20_C,P20_G,P20_T,P20_Coverage,P20_Entropy,R2_P20_A,R2_P20_C,R2_P20_G,R2_P20_T,R2_P20_Coverage,R2_P20_Entropy,R3_P20_A,R3_P20_C,R3_P20_G,R3_P20_T,R3_P20_Coverage,R3_P20_Entropy,R4_P20_A,R4_P20_C,R4_P20_G,R4_P20_T,R4_P20_Coverage,R4_P20_Entropy,Group
5229,0.05,0.23,0.07,99.65,13475,0.04,0.05,0.11,0.07,99.77,22153,0.03,0.1,0.09,0.08,99.73,18954,0.03,0.01,0.14,0.01,99.84,10875,0.02,0.09,0.17,0.07,99.68,13592,0.04,0.08,0.19,0.08,99.65,16199,0.04,0.09,0.13,0.05,99.73,13933,0.03,0.05,0.14,0.03,99.79,14753,0.02,0.1,0.2,0.09,99.6,15675,0.04,0.08,0.03,0.01,99.88,7724,0.01,R1_Ribp_UVp
5230,0.09,0.35,0.05,99.51,13294,0.05,0.09,0.13,0.04,99.75,21690,0.03,0.09,0.16,0.05,99.71,18619,0.03,0.06,0.18,0.02,99.75,10639,0.03,0.11,0.16,0.06,99.67,13285,0.04,0.06,0.16,0.04,99.73,15877,0.03,0.06,0.19,0.08,99.67,13592,0.04,0,0.13,0.03,99.84,14437,0.02,0.07,0.16,0.08,99.69,15383,0.03,0.01,0.01,0,99.97,7538,0,R1_Ribp_UVp
5231,0.11,0.02,99.8,0.07,13013,0.02,0.13,0.02,99.78,0.07,21108,0.03,0.14,0.04,99.76,0.05,18237,0.03,0.1,0.01,99.85,0.04,10343,0.02,0.11,0.03,99.85,0.02,13017,0.02,0.12,0.03,99.76,0.09,15544,0.03,0.1,0.04,99.8,0.07,13276,0.02,0.1,0.01,99.86,0.03,14069,0.02,0.11,0.04,99.79,0.06,15109,0.02,0.08,0,99.92,0,7360,0.01,R1_Ribp_UVp
5232,99.6,0.05,0.27,0.07,12767,0.04,99.71,0.05,0.18,0.06,20549,0.03,99.58,0.06,0.27,0.09,17952,0.04,99.7,0,0.27,0.03,10010,0.03,99.76,0.04,0.16,0.05,12799,0.03,99.66,0.09,0.19,0.05,15206,0.04,99.68,0.04,0.25,0.03,12990,0.03,99.8,0.04,0.16,0,13709,0.02,99.73,0.05,0.19,0.03,14877,0.03,99.85,0.01,0.14,0,7252,0.02,R1_Ribp_UVp
5233,0.34,0.04,99.57,0.05,13107,0.04,0.12,0.02,99.81,0.04,20242,0.02,0.12,0.02,99.83,0.03,18136,0.02,0.01,0.02,99.92,0.05,9866,0.01,0.15,0.03,99.78,0.05,12889,0.03,0.1,0.03,99.82,0.05,15265,0.02,0.15,0.02,99.8,0.03,12964,0.02,0.09,0,99.88,0.03,13587,0.01,0.08,0.05,99.8,0.07,15054,0.02,0.03,0,99.96,0.01,7241,0.01,R1_Ribp_UVp
5234,99.52,0.03,0.32,0.13,13912,0.05,99.76,0.04,0.16,0.04,20685,0.03,99.7,0.02,0.21,0.07,19127,0.03,99.72,0.01,0.24,0.03,10163,0.03,99.72,0.02,0.18,0.07,14123,0.03,99.66,0.06,0.19,0.09,16046,0.04,99.68,0.04,0.19,0.09,13306,0.03,99.78,0.03,0.19,0.01,14458,0.02,99.72,0.03,0.2,0.05,17009,0.03,99.74,0.03,0.2,0.04,7950,0.03,R1_Ribp_UVp
5235,99.6,0.05,0.28,0.07,14098,0.04,99.68,0.05,0.22,0.04,20598,0.03,99.76,0.02,0.17,0.05,19625,0.03,99.8,0,0.19,0.01,10130,0.02,99.7,0.07,0.18,0.05,14558,0.03,99.71,0.01,0.19,0.09,16309,0.03,99.65,0.08,0.25,0.02,13279,0.04,99.72,0.02,0.23,0.03,14808,0.03,99.78,0.03,0.15,0.03,18136,0.03,99.73,0.03,0.22,0.01,8655,0.03,R1_Ribp_UVp
5236,0.95,0.05,98.96,0.05,17531,0.09,0.1,0.04,99.84,0.02,24292,0.02,0.11,0.05,99.8,0.04,26021,0.02,0.12,0.03,99.81,0.05,11911,0.02,0.12,0.04,99.81,0.03,19355,0.02,0.14,0.03,99.74,0.09,19567,0.03,0.12,0.03,99.8,0.05,16298,0.02,0.08,0.03,99.84,0.06,19845,0.02,0.1,0.04,99.82,0.04,25508,0.02,0.09,0.02,99.87,0.02,13120,0.02,R1_Ribp_UVp
5237,0.07,94.37,0.08,5.48,19507,0.32,0.09,99.77,0.05,0.09,32316,0.03,0.07,99.79,0.06,0.08,31202,0.03,0.11,99.7,0.06,0.13,14921,0.03,0.06,99.76,0.05,0.12,25106,0.03,0.09,99.73,0.08,0.1,25258,0.03,0.1,99.73,0.06,0.11,22150,0.03,0.04,99.87,0.03,0.06,24794,0.02,0.09,99.74,0.07,0.1,31099,0.03,0.04,99.77,0.02,0.16,16238,0.03,R1_Ribp_UVp
5238,99.65,0.08,0.19,0.08,19352,0.04,99.71,0.04,0.2,0.06,32016,0.03,99.71,0.06,0.19,0.04,30960,0.03,99.81,0.04,0.15,0,14710,0.02,99.74,0.06,0.14,0.07,25017,0.03,99.7,0.06,0.18,0.06,24990,0.03,99.66,0.07,0.22,0.05,22047,0.04,99.8,0.05,0.09,0.06,24578,0.02,99.74,0.05,0.15,0.06,30990,0.03,99.79,0.02,0.14,0.04,16234,0.02,R1_Ribp_UVp
5239,0.04,99.61,0.04,0.32,19094,0.04,0.06,99.8,0.04,0.1,31634,0.02,0.1,99.77,0.02,0.11,30657,0.03,0.08,99.76,0.02,0.15,14468,0.03,0.06,99.8,0.01,0.13,24785,0.02,0.07,99.75,0.04,0.13,24699,0.03,0.08,99.77,0.03,0.12,21772,0.03,0.06,99.9,0,0.04,24325,0.01,0.07,99.8,0.03,0.1,30687,0.02,0.06,99.84,0.03,0.06,16107,0.02,R1_Ribp_UVp
5240,0.71,0.02,99.23,0.04,18863,0.07,0.12,0.05,99.8,0.03,31250,0.02,0.14,0.02,99.79,0.05,30351,0.02,0.11,0.01,99.85,0.02,14251,0.02,0.15,0.05,99.77,0.02,24558,0.03,0.14,0.05,99.77,0.04,24405,0.03,0.16,0.05,99.76,0.04,21533,0.03,0.14,0,99.83,0.02,24080,0.02,0.12,0.06,99.74,0.07,30426,0.03,0.08,0.03,99.88,0.01,15998,0.01,R1_Ribp_UVp
5241,0.05,0.28,0.07,99.59,18690,0.04,0.05,0.14,0.04,99.77,30911,0.03,0.08,0.17,0.05,99.71,30057,0.03,0.05,0.15,0.03,99.77,14091,0.03,0.08,0.17,0.05,99.7,24334,0.03,0.09,0.19,0.04,99.68,24148,0.04,0.06,0.22,0.05,99.67,21335,0.04,0.01,0.1,0.04,99.85,23861,0.02,0.04,0.18,0.09,99.69,30162,0.03,0.03,0.13,0.01,99.83,15882,0.02,R1_Ribp_UVp
5242,0.05,0.15,0.04,99.76,18556,0.03,0.02,0.11,0.07,99.81,30601,0.02,0.02,0.15,0.08,99.76,29857,0.03,0.01,0.08,0.04,99.88,13939,0.01,0.04,0.17,0.07,99.73,24172,0.03,0.05,0.13,0.03,99.8,23958,0.02,0.04,0.1,0.09,99.77,21161,0.03,0.02,0.05,0.02,99.91,23669,0.01,0.05,0.13,0.08,99.74,30021,0.03,0.01,0.06,0.04,99.89,15809,0.01,R1_Ribp_UVp
5243,99.71,0.1,0.16,0.03,18397,0.03,99.74,0.08,0.11,0.06,30263,0.03,99.77,0.08,0.12,0.03,29666,0.03,99.84,0.03,0.13,0,13777,0.02,99.78,0.1,0.1,0.03,24023,0.03,99.73,0.09,0.11,0.06,23769,0.03,99.71,0.09,0.15,0.05,20973,0.03,99.84,0.05,0.09,0.02,23480,0.02,99.79,0.05,0.13,0.03,29827,0.02,99.9,0.01,0.08,0.01,15709,0.01,R1_Ribp_UVp
5244,0.09,0.04,99.83,0.04,18244,0.02,0.09,0.02,99.84,0.05,29887,0.02,0.08,0.02,99.87,0.03,29379,0.02,0.03,0.04,99.92,0.01,13567,0.01,0.05,0.03,99.9,0.02,23860,0.01,0.08,0.02,99.86,0.05,23545,0.02,0.08,0.02,99.87,0.02,20744,0.02,0.05,0.01,99.91,0.02,23255,0.01,0.05,0.02,99.89,0.03,29610,0.01,0.01,0.03,99.94,0.01,15608,0.01,R1_Ribp_UVp
5245,0.13,0.25,0.08,99.53,18060,0.05,0.06,0.17,0.08,99.68,29543,0.04,0.06,0.16,0.07,99.72,29081,0.03,0.03,0.16,0.03,99.78,13393,0.02,0.05,0.21,0.04,99.71,23659,0.03,0.09,0.13,0.05,99.73,23264,0.03,0.06,0.17,0.06,99.72,20519,0.03,0.05,0.09,0.03,99.83,23015,0.02,0.09,0.12,0.07,99.72,29373,0.03,0.02,0.08,0.07,99.83,15489,0.02,R1_Ribp_UVp
5246,0.13,99.58,0.08,0.21,17960,0.05,0.11,99.71,0.05,0.12,29347,0.03,0.09,99.74,0.04,0.12,28949,0.03,0.05,99.74,0.04,0.17,13269,0.03,0.09,99.75,0.05,0.11,23533,0.03,0.14,99.65,0.04,0.17,23120,0.04,0.11,99.67,0.05,0.17,20405,0.04,0.05,99.85,0.03,0.07,22886,0.02,0.11,99.76,0.03,0.1,29369,0.03,0.04,99.8,0,0.16,15453,0.02,R1_Ribp_UVp
5247,0.25,0.03,99.61,0.11,17908,0.04,0.16,0.05,99.67,0.11,29197,0.04,0.19,0.06,99.65,0.1,29001,0.04,0.16,0.03,99.76,0.05,13126,0.03,0.17,0.06,99.69,0.08,23580,0.03,0.16,0.04,99.69,0.1,23127,0.03,0.18,0.03,99.74,0.05,20330,0.03,0.14,0.02,99.77,0.06,22873,0.03,0.15,0.07,99.69,0.1,29459,0.04,0.15,0.04,99.76,0.05,15501,0.03,R1_Ribp_UVp
5248,0.32,0.06,99.55,0.07,17704,0.05,0.14,0.06,99.72,0.08,28962,0.03,0.14,0.07,99.71,0.09,28813,0.03,0.08,0.02,99.85,0.05,12960,0.02,0.14,0.06,99.74,0.06,23469,0.03,0.13,0.09,99.71,0.07,23024,0.03,0.16,0.07,99.66,0.1,20191,0.04,0.12,0.03,99.85,0,22708,0.02,0.12,0.09,99.73,0.06,29368,0.03,0.12,0.03,99.8,0.05,15489,0.02,R1_Ribp_UVp
5249,0.2,0.07,99.63,0.1,17975,0.04,0.1,0.05,99.79,0.06,29159,0.02,0.1,0.08,99.76,0.07,29209,0.03,0.12,0.03,99.79,0.05,12981,0.02,0.13,0.05,99.76,0.05,23774,0.03,0.12,0.06,99.73,0.09,23648,0.03,0.12,0.02,99.78,0.07,20282,0.03,0.06,0.02,99.89,0.03,22916,0.01,0.1,0.04,99.76,0.11,29914,0.03,0.06,0.06,99.84,0.04,15764,0.02,R1_Ribp_UVp
5250,0.11,99.53,0.07,0.29,19647,0.05,0.12,99.65,0.09,0.14,31209,0.04,0.13,99.68,0.08,0.11,32249,0.04,0.07,99.87,0.02,0.04,13783,0.02,0.16,99.68,0.05,0.11,25789,0.04,0.1,99.69,0.07,0.14,26761,0.03,0.07,99.76,0.04,0.13,21493,0.03,0.04,99.88,0.02,0.06,24930,0.01,0.1,99.71,0.06,0.13,33050,0.03,0.04,99.87,0.03,0.06,17225,0.02,R1_Ribp_UVp
5251,0.14,99.38,0.04,0.44,20852,0.06,0.1,99.74,0.03,0.12,32828,0.03,0.12,99.72,0.07,0.08,34585,0.03,0.02,99.82,0.03,0.13,14504,0.02,0.1,99.75,0.05,0.09,27430,0.03,0.11,99.73,0.05,0.11,29067,0.03,0.11,99.75,0.04,0.09,22659,0.03,0.06,99.85,0.02,0.07,26485,0.02,0.09,99.74,0.08,0.09,35269,0.03,0.06,99.85,0.03,0.05,18265,0.02,R1_Ribp_UVp
5252,0.09,0.35,0.11,99.44,24840,0.06,0.06,0.23,0.07,99.65,37213,0.04,0.06,0.22,0.09,99.63,38674,0.04,0.06,0.23,0.04,99.67,16506,0.04,0.06,0.24,0.09,99.6,31255,0.04,0.08,0.23,0.11,99.58,32188,0.04,0.09,0.26,0.09,99.56,26087,0.05,0.04,0.19,0.02,99.75,29373,0.03,0.07,0.25,0.1,99.59,39637,0.04,0.04,0.2,0.04,99.72,19960,0.03,R1_Ribp_UVp
5253,0.07,0.28,0.07,99.59,32118,0.04,0.04,0.18,0.06,99.72,50150,0.03,0.06,0.14,0.04,99.76,47694,0.03,0.02,0.13,0.01,99.84,22196,0.02,0.07,0.19,0.05,99.69,38739,0.03,0.04,0.18,0.06,99.72,39616,0.03,0.07,0.25,0.04,99.64,36199,0.04,0.01,0.1,0.03,99.86,35404,0.02,0.06,0.13,0.07,99.73,48186,0.03,0.03,0.15,0.03,99.79,23376,0.02,R1_Ribp_UVp
5254,0.11,99.57,0.05,0.27,160350,0.05,0.12,99.7,0.05,0.13,263219,0.03,0.12,99.65,0.06,0.17,207510,0.04,0.08,99.69,0.04,0.19,122350,0.03,0.15,99.65,0.06,0.14,178231,0.04,0.16,99.61,0.07,0.16,163098,0.04,0.15,99.63,0.07,0.15,216130,0.04,0.07,99.79,0.02,0.12,148214,0.02,0.12,99.67,0.06,0.15,194257,0.04,0.08,99.77,0.04,0.12,84247,0.03,R1_Ribp_UVp
5255,99.53,0.08,0.31,0.08,160315,0.05,99.65,0.09,0.2,0.07,263139,0.04,99.65,0.09,0.2,0.06,207437,0.04,99.83,0.02,0.13,0.03,122326,0.02,99.64,0.08,0.22,0.06,178236,0.04,99.64,0.09,0.21,0.06,163041,0.04,99.59,0.09,0.25,0.06,216142,0.04,99.88,0.01,0.07,0.03,148195,0.01,99.64,0.09,0.21,0.06,194263,0.04,99.86,0.02,0.09,0.03,84240,0.02,R1_Ribp_UVp
5256,0.05,0.22,0.04,99.69,160173,0.03,0.03,0.17,0.04,99.76,262900,0.03,0.04,0.16,0.05,99.76,207271,0.03,0.04,0.21,0.03,99.73,122221,0.03,0.04,0.16,0.04,99.76,178115,0.03,0.05,0.16,0.05,99.75,162879,0.03,0.04,0.19,0.04,99.72,215995,0.03,0.03,0.15,0.02,99.8,148026,0.02,0.05,0.14,0.05,99.76,194127,0.03,0.03,0.15,0.03,99.79,84180,0.02,R1_Ribp_UVp
5257,0.07,99.68,0.03,0.22,160060,0.03,0.07,99.83,0.02,0.08,262676,0.02,0.06,99.82,0.03,0.09,207075,0.02,0.05,99.84,0.01,0.1,122094,0.02,0.08,99.79,0.03,0.1,177981,0.02,0.07,99.78,0.03,0.12,162711,0.03,0.09,99.8,0.02,0.09,215880,0.02,0.05,99.88,0.01,0.06,147873,0.02,0.09,99.78,0.04,0.09,193979,0.03,0.05,99.86,0.03,0.07,84122,0.02,R1_Ribp_UVp
5258,0.09,0.25,0.04,99.62,159948,0.04,0.08,0.18,0.03,99.71,262474,0.03,0.06,0.18,0.04,99.72,206877,0.03,0.01,0.16,0.02,99.81,121983,0.02,0.08,0.17,0.04,99.7,177841,0.03,0.07,0.16,0.06,99.71,162539,0.03,0.07,0.2,0.04,99.68,215745,0.04,0.02,0.11,0.01,99.86,147723,0.02,0.07,0.17,0.04,99.71,193804,0.03,0.02,0.09,0.03,99.87,84029,0.02,R1_Ribp_UVp
5259,0.11,0.03,99.8,0.06,159763,0.02,0.08,0.02,99.84,0.06,262209,0.02,0.07,0.04,99.83,0.06,206647,0.02,0.06,0.01,99.87,0.05,121847,0.02,0.08,0.04,99.83,0.05,177687,0.02,0.09,0.03,99.8,0.07,162339,0.02,0.1,0.03,99.8,0.07,215603,0.02,0.05,0.01,99.9,0.04,147596,0.01,0.07,0.04,99.84,0.05,193616,0.02,0.05,0.01,99.9,0.04,83964,0.01,R1_Ribp_UVp
5260,0.09,0.31,0.13,99.47,159566,0.06,0.09,0.21,0.12,99.57,261869,0.05,0.09,0.23,0.13,99.55,206385,0.05,0.04,0.18,0.06,99.73,121657,0.03,0.1,0.24,0.14,99.53,177492,0.05,0.08,0.21,0.15,99.56,162116,0.05,0.09,0.28,0.15,99.48,215376,0.05,0.03,0.12,0.05,99.79,147386,0.02,0.1,0.23,0.12,99.55,193397,0.05,0.05,0.11,0.07,99.77,83859,0.03,R1_Ribp_UVp
5261,0.07,0.24,0.05,99.63,159456,0.04,0.05,0.14,0.06,99.75,261681,0.03,0.06,0.15,0.06,99.73,206211,0.03,0.05,0.19,0.05,99.71,121544,0.03,0.06,0.14,0.08,99.72,177388,0.03,0.06,0.13,0.07,99.74,161967,0.03,0.06,0.18,0.06,99.7,215266,0.03,0.03,0.11,0.04,99.81,147263,0.02,0.06,0.15,0.07,99.73,193250,0.03,0.03,0.14,0.04,99.79,83788,0.02,R1_Ribp_UVp
5262,0.04,0.22,0.03,99.71,159323,0.03,0.02,0.1,0.02,99.86,261422,0.02,0.02,0.15,0.02,99.81,205992,0.02,0.02,0.17,0.02,99.79,121403,0.02,0.03,0.13,0.02,99.83,177218,0.02,0.03,0.13,0.03,99.81,161774,0.02,0.03,0.16,0.02,99.8,215088,0.02,0.01,0.1,0.02,99.87,147127,0.02,0.03,0.13,0.02,99.82,193065,0.02,0.01,0.11,0.02,99.87,83692,0.02,R1_Ribp_UVp
5263,0.3,0.09,99.49,0.12,159158,0.05,0.16,0.08,99.63,0.13,261113,0.04,0.16,0.06,99.65,0.13,205764,0.04,0.09,0.02,99.82,0.08,121275,0.02,0.14,0.07,99.68,0.11,177072,0.04,0.13,0.08,99.68,0.12,161602,0.04,0.16,0.07,99.64,0.13,214909,0.04,0.08,0.01,99.85,0.06,146973,0.02,0.15,0.06,99.67,0.13,192920,0.04,0.06,0.01,99.87,0.05,83624,0.02,R1_Ribp_UVp
5264,0.07,99.78,0.03,0.13,159042,0.03,0.07,99.83,0.02,0.08,260842,0.02,0.07,99.8,0.03,0.1,205562,0.02,0.06,99.83,0.02,0.09,121117,0.02,0.09,99.78,0.03,0.1,176925,0.03,0.07,99.82,0.03,0.08,161369,0.02,0.08,99.79,0.03,0.1,214716,0.02,0.04,99.88,0.02,0.06,146788,0.01,0.08,99.81,0.03,0.08,192752,0.02,0.04,99.87,0.03,0.06,83548,0.02,R1_Ribp_UVp
5265,99.51,0.12,0.22,0.15,158935,0.05,99.61,0.1,0.15,0.13,260661,0.04,99.61,0.11,0.15,0.13,205439,0.04,99.79,0.03,0.13,0.05,121027,0.02,99.62,0.12,0.14,0.12,176842,0.04,99.62,0.1,0.14,0.14,161262,0.04,99.6,0.1,0.16,0.14,214603,0.04,99.85,0.03,0.08,0.04,146679,0.02,99.59,0.12,0.16,0.13,192650,0.05,99.81,0.04,0.1,0.05,83505,0.02,R1_Ribp_UVp
5266,99.66,0.04,0.24,0.06,158802,0.04,99.75,0.03,0.18,0.04,260462,0.03,99.77,0.03,0.16,0.04,205271,0.03,99.75,0.02,0.19,0.04,120915,0.03,99.77,0.04,0.15,0.04,176721,0.03,99.76,0.03,0.16,0.04,161140,0.03,99.73,0.03,0.19,0.05,214494,0.03,99.82,0.02,0.14,0.03,146528,0.02,99.77,0.04,0.15,0.04,192552,0.03,99.82,0.02,0.13,0.03,83445,0.02,R1_Ribp_UVp
5267,0.13,0.07,99.67,0.13,158674,0.04,0.11,0.06,99.71,0.13,260240,0.03,0.1,0.07,99.7,0.14,205085,0.03,0.1,0.01,99.87,0.02,120813,0.02,0.1,0.06,99.71,0.13,176614,0.03,0.12,0.05,99.7,0.12,160956,0.03,0.14,0.06,99.69,0.12,214351,0.04,0.08,0.02,99.87,0.02,146391,0.02,0.11,0.06,99.71,0.12,192424,0.03,0.08,0.02,99.87,0.03,83387,0.02,R1_Ribp_UVp
5268,0.07,99.79,0.04,0.1,158479,0.02,0.07,99.83,0.03,0.07,259932,0.02,0.07,99.8,0.04,0.09,204838,0.02,0.04,99.87,0.02,0.06,120651,0.02,0.09,99.79,0.04,0.08,176411,0.03,0.08,99.78,0.04,0.09,160722,0.03,0.08,99.8,0.05,0.07,214168,0.02,0.05,99.87,0.02,0.06,146192,0.02,0.06,99.8,0.06,0.08,192220,0.02,0.04,99.87,0.02,0.07,83310,0.02,R1_Ribp_UVp
5269,99.59,0.11,0.23,0.07,158322,0.04,99.69,0.08,0.17,0.06,259672,0.04,99.67,0.1,0.16,0.07,204609,0.04,99.8,0.03,0.11,0.05,120516,0.02,99.66,0.1,0.17,0.07,176246,0.04,99.66,0.1,0.16,0.08,160531,0.04,99.63,0.1,0.2,0.07,214006,0.04,99.85,0.03,0.09,0.03,146035,0.02,99.68,0.1,0.16,0.07,192017,0.04,99.85,0.03,0.09,0.03,83223,0.02,R1_Ribp_UVp
5270,0.04,0.27,0.05,99.64,158196,0.04,0.05,0.12,0.05,99.78,259436,0.03,0.05,0.15,0.05,99.75,204392,0.03,0.04,0.17,0.04,99.75,120418,0.03,0.06,0.12,0.05,99.76,176120,0.03,0.05,0.12,0.06,99.78,160354,0.03,0.05,0.18,0.06,99.71,213855,0.03,0.03,0.1,0.02,99.85,145889,0.02,0.05,0.12,0.05,99.77,191861,0.03,0.03,0.09,0.03,99.85,83146,0.02,R1_Ribp_UVp
5271,0.06,0.19,0.06,99.69,158061,0.03,0.03,0.11,0.05,99.81,259217,0.02,0.03,0.12,0.05,99.79,204213,0.02,0.03,0.14,0.03,99.79,120282,0.02,0.03,0.12,0.07,99.78,175979,0.03,0.04,0.12,0.06,99.77,160153,0.03,0.04,0.14,0.06,99.76,213699,0.03,0.02,0.08,0.02,99.87,145759,0.02,0.04,0.12,0.06,99.77,191721,0.03,0.03,0.11,0.03,99.83,83104,0.02,R1_Ribp_UVp
5272,0.37,0.17,99.24,0.22,157940,0.08,0.19,0.19,99.38,0.24,258999,0.06,0.2,0.18,99.38,0.24,204032,0.06,0.12,0.03,99.81,0.05,120167,0.02,0.2,0.19,99.36,0.25,175878,0.07,0.2,0.21,99.36,0.23,160013,0.07,0.23,0.22,99.31,0.24,213563,0.07,0.09,0.03,99.84,0.04,145584,0.02,0.19,0.2,99.37,0.24,191605,0.07,0.08,0.04,99.82,0.06,83044,0.02,R1_Ribp_UVp
5273,99.52,0.09,0.3,0.1,157828,0.05,99.6,0.09,0.22,0.09,258806,0.04,99.58,0.1,0.23,0.09,203897,0.05,99.59,0.08,0.25,0.07,120085,0.04,99.59,0.09,0.22,0.1,175806,0.04,99.53,0.12,0.24,0.1,159909,0.05,99.54,0.08,0.29,0.1,213478,0.05,99.69,0.06,0.17,0.08,145484,0.03,99.61,0.09,0.22,0.09,191524,0.04,99.63,0.09,0.18,0.09,82974,0.04,R1_Ribp_UVp
5274,0.09,99.65,0.06,0.2,157705,0.04,0.09,99.7,0.07,0.14,258596,0.03,0.1,99.7,0.07,0.14,203724,0.03,0.05,99.87,0.01,0.07,119981,0.02,0.09,99.71,0.07,0.13,175704,0.03,0.1,99.68,0.07,0.15,159762,0.04,0.11,99.67,0.06,0.15,213330,0.04,0.04,99.9,0.01,0.05,145329,0.01,0.09,99.71,0.07,0.14,191401,0.03,0.05,99.86,0.02,0.07,82907,0.02,R1_Ribp_UVp
5275,0.07,99.6,0.04,0.29,157607,0.04,0.06,99.83,0.02,0.08,258419,0.02,0.06,99.82,0.03,0.1,203586,0.02,0.03,99.87,0.01,0.09,119908,0.02,0.07,99.82,0.02,0.1,175585,0.02,0.06,99.83,0.02,0.1,159620,0.02,0.08,99.81,0.02,0.09,213223,0.02,0.03,99.9,0.01,0.06,145208,0.01,0.06,99.84,0.02,0.09,191282,0.02,0.04,99.86,0.02,0.08,82837,0.02,R1_Ribp_UVp
5276,99.66,0.07,0.16,0.12,157483,0.04,99.7,0.07,0.15,0.09,258281,0.03,99.69,0.06,0.15,0.1,203416,0.04,99.66,0.08,0.14,0.12,119823,0.04,99.71,0.07,0.12,0.09,175492,0.03,99.63,0.1,0.16,0.11,159503,0.04,99.68,0.07,0.14,0.11,213131,0.04,99.72,0.07,0.12,0.09,145103,0.03,99.68,0.07,0.14,0.11,191172,0.04,99.67,0.1,0.13,0.1,82756,0.04,R1_Ribp_UVp
5277,0.07,99.76,0.05,0.12,157373,0.03,0.07,99.78,0.06,0.08,258105,0.03,0.07,99.78,0.06,0.09,203236,0.03,0.05,99.88,0.02,0.05,119751,0.01,0.08,99.77,0.05,0.09,175387,0.03,0.07,99.76,0.06,0.1,159380,0.03,0.08,99.76,0.06,0.1,212996,0.03,0.03,99.9,0.01,0.05,144965,0.01,0.08,99.76,0.06,0.09,191032,0.03,0.04,99.91,0.01,0.05,82713,0.01,R1_Ribp_UVp
5278,0.06,0.28,0.06,99.6,157256,0.04,0.05,0.21,0.07,99.67,257893,0.04,0.05,0.21,0.06,99.67,203018,0.04,0.04,0.24,0.06,99.66,119651,0.04,0.06,0.21,0.07,99.67,175258,0.04,0.07,0.2,0.09,99.65,159231,0.04,0.05,0.27,0.07,99.61,212870,0.04,0.03,0.17,0.05,99.75,144792,0.03,0.07,0.2,0.07,99.66,190858,0.04,0.04,0.16,0.05,99.75,82659,0.03,R1_Ribp_UVp
5279,0.13,0.33,0.08,99.45,157177,0.06,0.11,0.23,0.07,99.58,257711,0.04,0.11,0.22,0.06,99.61,202872,0.04,0.04,0.16,0.03,99.77,119597,0.03,0.12,0.25,0.07,99.56,175175,0.05,0.12,0.23,0.1,99.56,159111,0.05,0.12,0.28,0.08,99.52,212762,0.05,0.04,0.12,0.02,99.81,144688,0.02,0.13,0.22,0.07,99.59,190778,0.04,0.04,0.11,0.03,99.83,82614,0.02,R1_Ribp_UVp
5280,0.04,0.21,0.04,99.71,157063,0.03,0.03,0.13,0.05,99.79,257488,0.02,0.05,0.16,0.06,99.73,202673,0.03,0.03,0.17,0.04,99.76,119518,0.03,0.05,0.14,0.05,99.76,175060,0.03,0.05,0.15,0.07,99.73,158982,0.03,0.05,0.18,0.05,99.73,212625,0.03,0.03,0.13,0.03,99.81,144556,0.02,0.05,0.15,0.05,99.75,190652,0.03,0.03,0.14,0.03,99.8,82548,0.02,R1_Ribp_UVp
5281,0.05,0.24,0.03,99.68,156586,0.03,0.04,0.13,0.03,99.8,256625,0.02,0.04,0.16,0.03,99.77,201970,0.03,0.04,0.15,0.03,99.78,119431,0.03,0.04,0.14,0.04,99.77,174562,0.03,0.05,0.14,0.04,99.77,158467,0.03,0.06,0.19,0.04,99.71,211960,0.03,0.02,0.15,0.03,99.8,144447,0.02,0.05,0.15,0.04,99.76,190123,0.03,0.03,0.13,0.04,99.81,82465,0.02,R1_Ribp_UVp
5282,0.15,0.03,99.79,0.03,156674,0.02,0.08,0.04,99.84,0.04,256875,0.02,0.09,0.03,99.85,0.04,202190,0.02,0.09,0.02,99.84,0.06,119366,0.02,0.09,0.04,99.82,0.05,174721,0.02,0.09,0.05,99.83,0.04,158608,0.02,0.08,0.03,99.86,0.03,212198,0.02,0.07,0.01,99.89,0.03,144358,0.01,0.08,0.04,99.84,0.04,190286,0.02,0.08,0.01,99.87,0.03,82427,0.02,R1_Ribp_UVp
5283,0.14,0.33,0.09,99.45,156760,0.06,0.13,0.24,0.08,99.54,257003,0.05,0.14,0.24,0.1,99.52,202226,0.05,0.05,0.27,0.07,99.61,119270,0.04,0.14,0.22,0.09,99.55,174799,0.05,0.13,0.24,0.1,99.53,158663,0.05,0.15,0.31,0.09,99.45,212360,0.06,0.04,0.14,0.06,99.75,144247,0.03,0.15,0.22,0.11,99.52,190354,0.05,0.06,0.18,0.05,99.7,82374,0.03,R1_Ribp_UVp
